Subject	Group	TrialNumber	TrialOrder	SuffixAmbiguity	Noun	Suffix	LemmaFrequency	NounLength	SuffixFrequency	SuffixProductivity	SuffixLength	IA_ID	DWELL_TIME	FIRST_FIXATION_DURATION	FIRST_RUN_FIXATION_COUNT	GAZE_DURATION	IA_SKIP	IA_FIRST_FIX_PROGRESSIVE	IA_REGRESSION_PATH_DURATION	IA_SELECTIVE_REGRESSION_PATH_DURATION	PROB_OF_REGRESSION
66	b	48	17	jedno	?lanarina	arina	4717	9	46	12	5	4	768	168	2	388	0	1	388	388	0
66	b	50	30	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	132	132	1	132	0	1	132	132	0
66	b	8	11	vise	?vrstina	ina	2303	8	6155	225	3	4	272	272	1	272	0	1	272	272	0
66	b	2	21	vise	an?elak	ak	331	7	5345	165	2	4	344	164	2	344	0	1	344	344	0
66	b	4	20	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	320	240	2	320	0	1	320	320	0
66	b	6	39	vise	cvetak	ak	288	6	5345	165	2	4	480	228	2	480	0	1	480	480	0
66	b	10	8	vise	davljenik	nik	386	9	6585	266	3	4	512	180	2	512	0	1	512	512	0
66	b	12	38	vise	divljak	ak	1045	7	5345	165	2	4	428	204	1	204	0	1	204	204	0
66	b	52	9	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	372	224	2	372	0	1	372	372	0
66	b	86	41	jedno	dvojnost	ost	222	8	3001	310	3	4	664	248	1	248	0	1	840	664	416
66	b	14	40	vise	dvorac	ac	5925	6	3764	191	2	4	616	392	1	392	0	1	764	616	224
66	b	16	28	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	452	184	2	452	0	1	452	452	0
66	b	54	15	vise	hlebac	ac	36	6	3764	191	2	4	344	136	2	344	0	1	344	344	0
66	b	56	25	vise	izvornik	nik	486	8	6585	266	3	4	628	252	1	252	0	1	252	252	0
66	b	18	36	vise	jastu?nica	nica	241	10	2280	181	4	4	148	148	1	148	0	1	148	148	0
66	b	58	5	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	540	352	2	384	0	1	1100	540	156
66	b	60	13	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	1408	188	2	392	0	1	1000	824	432
66	b	20	24	jedno	kadionica	onica	291	9	234	15	5	4	536	276	1	276	0	1	344	276	0
66	b	22	19	vise	konjina	ina	74	7	6155	225	3	4	540	144	1	144	0	1	484	388	244
66	b	24	37	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	548	284	1	284	0	1	384	284	0
66	b	26	22	vise	lovac	ac	9537	5	3764	191	2	4	0	0	0	0	1	0	0	0	0
66	b	88	26	vise	nau?nik	nik	40951	7	6585	266	3	4	268	268	1	268	0	1	268	268	0
66	b	62	35	jedno	osmakinja	kinja	5	9	170	37	5	4	476	256	1	256	0	1	256	256	0
66	b	28	3	jedno	osnivanje	nje	30166	9	23567	2144	3	4	380	156	2	380	0	1	380	380	0
66	b	30	7	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	420	204	1	204	0	1	588	420	216
66	b	64	6	jedno	primitivnost	ost	114	12	3001	310	3	4	416	204	2	416	0	1	416	416	0
66	b	32	44	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	288	152	2	288	0	1	288	288	0
66	b	34	43	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	216	216	1	216	0	1	216	216	0
66	b	66	23	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	216	216	1	216	0	1	216	216	0
66	b	36	27	vise	smrtnik	nik	2119	7	6585	266	3	4	796	196	1	196	0	1	736	432	236
66	b	84	32	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	448	196	2	448	0	1	448	448	0
66	b	68	10	jedno	streljana	ana	581	9	424	35	3	4	0	0	0	0	1	0	0	0	0
66	b	70	33	vise	sudija	ija	67415	6	3200	192	3	4	432	252	2	432	0	1	432	432	0
66	b	72	12	jedno	sviraljka	aljka	8	9	81	17	5	4	888	116	1	116	0	1	1152	888	772
66	b	38	4	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	616	152	2	376	0	1	376	376	0
66	b	74	29	vise	ulaznica	nica	11438	8	2280	181	4	4	300	84	2	300	0	1	300	300	0
66	b	40	14	vise	umetnik	nik	38568	7	6585	266	3	4	852	248	2	688	0	1	688	688	0
66	b	76	34	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	700	456	2	700	0	1	700	700	0
66	b	78	31	jedno	ven?anje	nje	9556	8	23567	2144	3	4	208	208	1	208	0	1	208	208	0
66	b	42	42	vise	ven?ina	ina	0.1	7	6155	225	3	4	452	204	1	204	0	1	656	452	248
66	b	44	18	jedno	vernost	ost	2854	7	3001	310	3	4	528	212	2	404	0	1	684	404	0
66	b	46	1	vise	zemljak	ak	3466	7	5345	165	2	4	548	168	2	324	0	1	864	548	224
66	b	80	2	vise	zidina	ina	2972	6	6155	225	3	4	400	272	1	272	0	1	272	272	0
66	b	82	16	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	140	140	1	140	0	1	140	140	0
12a	a	47	16	vise	?lanak	ak	51490	6	5345	165	2	4	200	200	1	200	0	1	200	200	0
12a	a	49	27	vise	?vorina	ina	0.1	7	6155	225	3	4	428	248	1	248	1	0	248	248	0
12a	a	7	44	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	536	204	1	204	0	1	908	536	332
12a	a	1	6	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	756	188	1	188	0	1	704	400	212
12a	a	3	35	jedno	brijanje	nje	1268	8	23567	2144	3	4	1148	360	2	528	0	1	820	528	0
12a	a	5	30	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	236	236	1	236	0	1	236	236	0
12a	a	9	14	jedno	davljenje	nje	579	9	23567	2144	3	4	284	284	1	284	0	1	284	284	0
12a	a	11	26	jedno	divljakinja	kinja	5	11	170	37	5	4	1320	364	4	1320	0	1	1320	1320	0
12a	a	51	2	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	696	372	1	372	0	1	372	372	0
12a	a	85	9	vise	dvojnik	nik	1054	7	6585	266	3	4	736	300	1	300	0	1	300	300	0
12a	a	13	8	jedno	dvorana	ana	11273	7	424	35	3	4	360	172	2	360	0	1	360	360	0
12a	a	15	24	vise	gustina	ina	41	7	6155	225	3	4	476	164	2	260	0	1	260	260	0
12a	a	53	36	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	252	252	1	252	0	1	252	252	0
12a	a	55	17	jedno	izvornost	ost	242	9	3001	310	3	4	572	280	2	572	0	1	572	572	0
12a	a	17	12	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	156	156	1	156	0	1	344	156	0
12a	a	57	7	vise	jedinica	nica	59636	8	464	59	4	4	376	232	2	376	0	1	376	376	0
12a	a	59	37	vise	jezi?ak	ak	354	7	5345	165	2	4	772	312	1	312	0	1	312	312	0
12a	a	19	5	vise	kadija	ija	481	6	3200	192	3	4	448	284	1	284	0	1	284	284	0
12a	a	21	11	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	260	260	1	260	0	1	260	260	0
12a	a	23	23	vise	lizalica	lica	271	8	537	65	4	5	584	196	2	400	0	1	400	400	0
12a	a	25	29	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	1456	392	2	580	0	1	580	580	0
12a	a	87	22	jedno	nau?nost	ost	132	8	3001	310	3	4	212	212	1	212	0	1	212	212	0
12a	a	61	20	vise	osmina	ina	3177	6	6155	225	3	4	468	176	1	176	0	1	796	468	292
12a	a	27	21	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	264	232	1	232	0	1	232	232	0
12a	a	29	31	vise	primerak	ak	19527	8	5345	165	2	4	280	280	1	280	0	1	280	280	0
12a	a	63	18	vise	primitivac	ac	903	10	3765	191	2	4	1100	280	1	280	0	1	280	280	0
12a	a	31	13	vise	putnik	nik	33252	6	6585	266	3	4	232	232	1	232	0	1	232	232	0
12a	a	33	41	vise	redina	ina	25	6	6155	255	3	4	624	180	1	180	0	1	392	180	0
12a	a	65	19	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	1256	368	1	368	0	1	368	368	0
12a	a	35	1	jedno	smrtnost	ost	3476	8	3001	310	3	4	804	200	1	200	0	1	840	440	240
12a	a	83	34	vise	starac	ac	12858	6	3764	191	2	4	280	244	1	244	0	1	244	244	0
12a	a	67	32	vise	strelac	ac	14091	7	3764	191	2	4	236	236	1	236	0	1	236	236	0
12a	a	69	10	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	688	320	1	320	0	1	320	320	0
12a	a	71	33	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	248	248	1	248	0	1	248	248	0
12a	a	37	38	jedno	udaraljka	aljka	292	9	81	17	5	4	380	380	1	380	0	1	380	380	0
12a	a	73	40	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	2736	172	1	172	0	1	632	428	256
12a	a	39	15	jedno	umetnost	ost	69029	8	3001	310	3	4	328	328	1	328	0	1	328	328	0
12a	a	75	39	vise	uvojak	ak	196	6	5345	165	2	4	488	280	1	280	0	1	280	280	0
12a	a	77	3	vise	ven?anica	nica	2496	9	2280	181	4	4	460	284	1	284	0	1	284	284	0
12a	a	41	43	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	228	228	1	228	0	1	228	228	0
12a	a	43	25	vise	vernik	nik	13410	6	6585	266	3	4	240	240	1	240	0	1	240	240	0
12a	a	45	28	jedno	zemljarina	arina	18	10	46	12	5	4	896	160	1	160	0	1	160	160	0
12a	a	79	4	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	272	272	1	272	1	0	272	272	0
12a	a	81	42	vise	zvu?nik	nik	8794	7	6585	266	3	4	404	252	2	404	0	1	404	404	0
13a	a	47	3	vise	?lanak	ak	51490	6	5345	165	2	4	1440	272	1	272	0	1	272	272	0
13a	a	49	20	vise	?vorina	ina	0.1	7	6155	225	3	4	984	276	3	984	0	1	984	984	0
13a	a	7	15	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	448	168	2	448	0	1	448	448	0
13a	a	1	43	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	516	292	1	292	0	1	292	292	0
13a	a	3	22	jedno	brijanje	nje	1268	8	23567	2144	3	4	920	308	2	456	0	1	456	456	0
13a	a	5	28	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	0	0	0	0	1	0	0	0	0
13a	a	9	23	jedno	davljenje	nje	579	9	23567	2144	3	4	560	192	2	388	0	1	388	388	0
13a	a	11	42	jedno	divljakinja	kinja	5	11	170	37	5	4	1452	280	1	280	0	1	2024	1452	1172
13a	a	51	7	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	684	200	2	508	0	1	508	508	0
13a	a	85	18	vise	dvojnik	nik	1054	7	6585	266	3	4	680	180	1	180	0	1	1700	680	500
13a	a	13	37	jedno	dvorana	ana	11273	7	424	35	3	4	716	316	2	528	0	1	528	528	0
13a	a	15	39	vise	gustina	ina	41	7	6155	225	3	4	524	132	3	524	0	1	524	524	0
13a	a	53	2	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	836	396	3	836	0	1	836	836	0
13a	a	55	26	jedno	izvornost	ost	242	9	3001	310	3	4	640	192	2	444	0	1	700	516	72
13a	a	17	1	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	652	196	3	652	0	1	652	652	0
13a	a	57	13	vise	jedinica	nica	59636	8	464	59	4	4	1148	308	3	908	0	1	908	908	0
13a	a	59	35	vise	jezi?ak	ak	354	7	5345	165	2	4	556	212	1	212	0	1	1024	556	344
13a	a	19	19	vise	kadija	ija	481	6	3200	192	3	4	336	336	1	336	0	1	336	336	0
13a	a	21	10	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	600	488	2	600	0	1	600	600	0
13a	a	23	21	vise	lizalica	lica	271	8	537	65	4	5	376	232	2	376	0	1	608	376	0
13a	a	25	16	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	972	100	1	100	0	1	916	696	596
13a	a	87	11	jedno	nau?nost	ost	132	8	3001	310	3	4	308	152	1	152	0	1	496	308	156
13a	a	61	32	vise	osmina	ina	3177	6	6155	225	3	4	244	244	1	244	0	1	244	244	0
13a	a	27	44	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	864	212	2	432	0	1	432	432	0
13a	a	29	40	vise	primerak	ak	19527	8	5345	165	2	4	608	196	3	608	0	1	608	608	0
13a	a	63	27	vise	primitivac	ac	903	10	3765	191	2	4	920	296	1	296	0	1	1276	920	624
13a	a	31	25	vise	putnik	nik	33252	6	6585	266	3	4	92	92	1	92	1	0	92	92	0
13a	a	33	5	vise	redina	ina	25	6	6155	255	3	4	636	244	1	244	0	1	948	636	392
13a	a	65	4	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	908	152	4	716	0	1	716	716	0
13a	a	35	34	jedno	smrtnost	ost	3476	8	3001	310	3	4	408	140	1	140	0	1	140	140	0
13a	a	83	24	vise	starac	ac	12858	6	3764	191	2	4	808	388	2	584	0	1	1432	808	224
13a	a	67	17	vise	strelac	ac	14091	7	3764	191	2	4	468	176	1	176	0	1	176	176	0
13a	a	69	31	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	792	208	2	496	0	1	496	496	0
13a	a	71	9	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	468	288	2	468	0	1	468	468	0
13a	a	37	14	jedno	udaraljka	aljka	292	9	81	17	5	4	596	224	1	224	0	1	224	224	0
13a	a	73	6	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1728	540	3	1160	0	1	1936	1728	568
13a	a	39	36	jedno	umetnost	ost	69029	8	3001	310	3	4	784	180	3	784	0	1	784	784	0
13a	a	75	8	vise	uvojak	ak	196	6	5345	165	2	4	248	248	1	248	0	1	248	248	0
13a	a	77	29	vise	ven?anica	nica	2496	9	2280	181	4	4	936	204	4	936	0	1	936	936	0
13a	a	41	38	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	408	188	2	408	0	1	408	408	0
13a	a	43	30	vise	vernik	nik	13410	6	6585	266	3	4	380	180	1	180	0	1	516	380	200
13a	a	45	41	jedno	zemljarina	arina	18	10	46	12	5	4	1636	300	1	300	0	1	1760	1272	972
13a	a	79	12	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	856	552	2	856	0	1	856	856	0
13a	a	81	33	vise	zvu?nik	nik	8794	7	6585	266	3	4	208	208	1	208	0	1	208	208	0
16b	b	48	9	jedno	?lanarina	arina	4717	9	46	12	5	4	452	80	1	80	0	1	864	452	372
16b	b	50	30	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	1460	156	1	156	0	1	1492	1300	1144
16b	b	8	6	vise	?vrstina	ina	2303	8	6155	225	3	4	1020	448	1	448	0	1	448	448	0
16b	b	2	10	vise	an?elak	ak	331	7	5345	165	2	4	492	372	1	372	0	1	372	372	0
16b	b	4	41	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	212	212	1	212	0	1	212	212	0
16b	b	6	18	vise	cvetak	ak	288	6	5345	165	2	4	220	220	1	220	0	1	220	220	0
16b	b	10	17	vise	davljenik	nik	386	9	6585	266	3	4	328	184	1	184	0	1	184	184	0
16b	b	12	43	vise	divljak	ak	1045	7	5345	165	2	4	720	124	1	124	0	1	784	392	268
16b	b	52	37	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	1252	192	2	360	0	1	360	360	0
16b	b	86	26	jedno	dvojnost	ost	222	8	3001	310	3	4	656	180	2	320	0	1	320	320	0
16b	b	14	21	vise	dvorac	ac	5925	6	3764	191	2	4	132	132	1	132	0	1	132	132	0
16b	b	16	22	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	568	188	3	568	0	1	568	568	0
16b	b	54	32	vise	hlebac	ac	36	6	3764	191	2	4	500	192	1	192	0	1	732	500	308
16b	b	56	12	vise	izvornik	nik	486	8	6585	266	3	4	544	176	2	408	0	1	720	544	136
16b	b	18	27	vise	jastu?nica	nica	241	10	2280	181	4	4	672	168	2	340	0	1	340	340	0
16b	b	58	44	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	1640	204	1	204	0	1	1948	1560	1356
16b	b	60	29	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	1024	148	1	148	0	1	780	420	272
16b	b	20	33	jedno	kadionica	onica	291	9	234	15	5	4	168	168	1	168	0	1	168	168	0
16b	b	22	36	vise	konjina	ina	74	7	6155	225	3	4	416	176	1	176	0	1	960	416	240
16b	b	24	39	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	988	224	1	224	0	1	224	224	0
16b	b	26	8	vise	lovac	ac	9537	5	3764	191	2	4	204	204	1	204	0	1	204	204	0
16b	b	88	31	vise	nau?nik	nik	40951	7	6585	266	3	4	588	216	1	216	0	1	216	216	0
16b	b	62	24	jedno	osmakinja	kinja	5	9	170	37	5	4	596	256	2	596	0	1	596	596	0
16b	b	28	28	jedno	osnivanje	nje	30166	9	23567	2144	3	4	772	216	1	216	0	1	216	216	0
16b	b	30	19	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	880	252	3	540	0	1	540	540	0
16b	b	64	11	jedno	primitivnost	ost	114	12	3001	310	3	4	1096	196	3	628	0	1	628	628	0
16b	b	32	13	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	236	236	1	236	0	1	236	236	0
16b	b	34	25	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	348	148	2	348	0	1	348	348	0
16b	b	66	16	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	468	184	2	336	0	1	336	336	0
16b	b	36	34	vise	smrtnik	nik	2119	7	6585	266	3	4	368	196	1	196	0	1	196	196	0
16b	b	84	35	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	568	248	3	568	0	1	568	568	0
16b	b	68	5	jedno	streljana	ana	581	9	424	35	3	4	568	220	2	408	0	1	408	408	0
16b	b	70	40	vise	sudija	ija	67415	6	3200	192	3	4	180	180	1	180	0	1	180	180	0
16b	b	72	7	jedno	sviraljka	aljka	8	9	81	17	5	4	764	232	3	580	0	1	580	580	0
16b	b	38	42	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	1136	240	2	356	0	1	356	356	0
16b	b	74	38	vise	ulaznica	nica	11438	8	2280	181	4	4	344	164	1	164	0	1	164	164	0
16b	b	40	1	vise	umetnik	nik	38568	7	6585	266	3	4	1100	220	2	340	0	1	340	340	0
16b	b	76	2	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	916	560	1	560	0	1	560	560	0
16b	b	78	15	jedno	ven?anje	nje	9556	8	23567	2144	3	4	336	212	2	336	0	1	336	336	0
16b	b	42	14	vise	ven?ina	ina	0.1	7	6155	225	3	4	832	192	1	192	0	1	192	192	0
16b	b	44	20	jedno	vernost	ost	2854	7	3001	310	3	4	332	152	1	152	0	1	152	152	0
16b	b	46	4	vise	zemljak	ak	3466	7	5345	165	2	4	892	448	2	592	0	1	592	592	0
16b	b	80	3	vise	zidina	ina	2972	6	6155	225	3	4	1160	904	2	976	0	1	976	976	0
16b	b	82	23	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	720	280	1	280	0	1	280	280	0
19a	a	47	30	vise	?lanak	ak	51490	6	5345	165	2	4	548	172	2	320	0	1	320	320	0
19a	a	49	18	vise	?vorina	ina	0.1	7	6155	225	3	4	240	208	1	208	0	1	208	208	0
19a	a	7	29	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	116	116	1	116	0	1	116	116	0
19a	a	1	41	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	460	320	2	460	0	1	684	460	0
19a	a	3	17	jedno	brijanje	nje	1268	8	23567	2144	3	4	124	124	1	124	0	1	124	124	0
19a	a	5	31	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	444	168	1	168	0	1	168	168	0
19a	a	9	43	jedno	davljenje	nje	579	9	23567	2144	3	4	300	300	1	300	0	1	300	300	0
19a	a	11	23	jedno	divljakinja	kinja	5	11	170	37	5	4	384	332	1	332	0	1	332	332	0
19a	a	51	32	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	220	220	1	220	0	1	220	220	0
19a	a	85	21	vise	dvojnik	nik	1054	7	6585	266	3	4	332	136	2	332	0	1	332	332	0
19a	a	13	28	jedno	dvorana	ana	11273	7	424	35	3	4	252	252	1	252	0	1	252	252	0
19a	a	15	1	vise	gustina	ina	41	7	6155	225	3	4	172	172	1	172	0	1	172	172	0
19a	a	53	15	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	464	152	2	344	0	1	344	344	0
19a	a	55	13	jedno	izvornost	ost	242	9	3001	310	3	4	460	140	1	140	0	1	140	140	0
19a	a	17	16	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	120	120	1	120	0	1	120	120	0
19a	a	57	20	vise	jedinica	nica	59636	8	464	59	4	4	116	116	1	116	0	1	116	116	0
19a	a	59	38	vise	jezi?ak	ak	354	7	5345	165	2	4	520	244	1	244	0	1	244	244	0
19a	a	19	22	vise	kadija	ija	481	6	3200	192	3	4	0	0	0	0	1	0	0	0	0
19a	a	21	39	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	252	252	1	252	0	1	252	252	0
19a	a	23	27	vise	lizalica	lica	271	8	537	65	4	5	300	172	2	300	0	1	300	300	0
19a	a	25	37	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	460	184	1	184	0	1	184	184	0
19a	a	87	8	jedno	nau?nost	ost	132	8	3001	310	3	4	308	188	1	188	1	0	188	188	0
19a	a	61	2	vise	osmina	ina	3177	6	6155	225	3	4	584	304	2	584	0	1	584	584	0
19a	a	27	40	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	248	248	1	248	0	1	248	248	0
19a	a	29	14	vise	primerak	ak	19527	8	5345	165	2	4	280	104	2	280	0	1	280	280	0
19a	a	63	42	vise	primitivac	ac	903	10	3765	191	2	4	396	228	2	396	0	1	396	396	0
19a	a	31	34	vise	putnik	nik	33252	6	6585	266	3	4	176	176	1	176	0	1	176	176	0
19a	a	33	7	vise	redina	ina	25	6	6155	255	3	4	176	176	1	176	0	1	176	176	0
19a	a	65	33	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	252	156	2	252	0	1	252	252	0
19a	a	35	36	jedno	smrtnost	ost	3476	8	3001	310	3	4	400	224	2	400	0	1	400	400	0
19a	a	83	12	vise	starac	ac	12858	6	3764	191	2	4	228	228	1	228	0	1	228	228	0
19a	a	67	6	vise	strelac	ac	14091	7	3764	191	2	4	0	0	0	0	1	0	0	0	0
19a	a	69	44	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	164	164	1	164	1	0	164	164	0
19a	a	71	19	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	188	188	1	188	0	1	188	188	0
19a	a	37	4	jedno	udaraljka	aljka	292	9	81	17	5	4	0	0	0	0	1	0	0	0	0
19a	a	73	10	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	284	284	1	284	0	1	284	284	0
19a	a	39	3	jedno	umetnost	ost	69029	8	3001	310	3	4	556	100	3	452	0	1	452	452	0
19a	a	75	11	vise	uvojak	ak	196	6	5345	165	2	4	412	148	1	148	0	1	944	412	264
19a	a	77	24	vise	ven?anica	nica	2496	9	2280	181	4	4	400	196	2	400	0	1	400	400	0
19a	a	41	9	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	284	284	1	284	0	1	284	284	0
19a	a	43	25	vise	vernik	nik	13410	6	6585	266	3	4	172	172	1	172	1	0	172	172	0
19a	a	45	5	jedno	zemljarina	arina	18	10	46	12	5	4	556	200	1	200	0	1	200	200	0
19a	a	79	26	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	244	244	1	244	0	1	244	244	0
19a	a	81	35	vise	zvu?nik	nik	8794	7	6585	266	3	4	180	180	1	180	0	1	180	180	0
21a	a	47	7	vise	?lanak	ak	51490	6	5345	165	2	4	484	108	1	108	0	1	108	108	0
21a	a	49	4	vise	?vorina	ina	0.1	7	6155	225	3	4	840	92	1	92	0	1	728	344	252
21a	a	7	11	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	220	220	1	220	0	1	220	220	0
21a	a	1	24	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	704	332	2	508	0	1	508	508	0
21a	a	3	26	jedno	brijanje	nje	1268	8	23567	2144	3	4	428	240	2	428	0	1	428	428	0
21a	a	5	23	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	300	248	1	248	0	1	248	248	0
21a	a	9	14	jedno	davljenje	nje	579	9	23567	2144	3	4	664	200	1	200	0	1	200	200	0
21a	a	11	13	jedno	divljakinja	kinja	5	11	170	37	5	4	880	264	2	508	0	1	508	508	0
21a	a	51	43	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	776	228	2	776	0	1	776	776	0
21a	a	85	5	vise	dvojnik	nik	1054	7	6585	266	3	4	1140	364	2	532	0	1	532	532	0
21a	a	13	17	jedno	dvorana	ana	11273	7	424	35	3	4	288	288	1	288	0	1	288	288	0
21a	a	15	37	vise	gustina	ina	41	7	6155	225	3	4	592	176	3	592	0	1	592	592	0
21a	a	53	8	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	432	432	1	432	0	1	432	432	0
21a	a	55	34	jedno	izvornost	ost	242	9	3001	310	3	4	692	592	1	592	0	1	592	592	0
21a	a	17	10	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	384	220	2	384	0	1	384	384	0
21a	a	57	41	vise	jedinica	nica	59636	8	464	59	4	4	872	456	2	872	0	1	872	872	0
21a	a	59	44	vise	jezi?ak	ak	354	7	5345	165	2	4	616	364	1	364	0	1	364	364	0
21a	a	19	6	vise	kadija	ija	481	6	3200	192	3	4	244	244	1	244	0	1	244	244	0
21a	a	21	36	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	172	172	1	172	0	1	172	172	0
21a	a	23	12	vise	lizalica	lica	271	8	537	65	4	5	408	236	2	408	0	1	408	408	0
21a	a	25	21	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	964	364	2	600	0	1	1004	772	172
21a	a	87	28	jedno	nau?nost	ost	132	8	3001	310	3	4	1244	292	3	880	0	1	880	880	0
21a	a	61	38	vise	osmina	ina	3177	6	6155	225	3	4	192	192	1	192	0	1	192	192	0
21a	a	27	42	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	460	224	1	224	0	1	224	224	0
